,budget,popularity,revenue,runtime,vote_count,release_date,Action,Adventure,Fantasy,ScienceFiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TVMovie,vote_average
1079,0.10526316789473683,0.029553612677709066,0.011092577171735174,0.40532545378698226,0.04086679301337987,0.3291163499405622,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
1678,0.07105264157894736,0.0068944970859251605,1e-08,0.3254437969822485,0.0011634771320535194,0.035226446186165716,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,3.0
4609,1e-08,0.001610810723983023,1e-08,0.2692307792307692,0.0011634771320535194,0.21656625042315347,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
173,0.34210527315789474,0.020299095759945502,0.05394848543153614,0.2958579981656805,0.027123337515997676,0.06099191228208414,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
2782,0.02631579947368421,0.004873876054049658,0.00010900598471191328,0.37573965497041417,0.0032722613089005235,0.060010370716525346,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,5.8
3116,1e-08,0.0015853978926754836,1e-08,0.26627219934911245,0.0013816272193135544,0.08861140133516918,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.8
1389,0.09210527315789473,0.0156557154401704,0.03307765162112695,0.2603550395857988,0.015270516108202443,0.08070453872372331,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.2
220,0.34210527315789474,0.07867847721556027,0.14461091057402142,0.36686391532544377,0.36940082442699246,0.05567522880197399,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
4689,1e-08,0.00017207854365169432,1e-08,0.3136094774556213,0.00029087678301337985,0.10505222255827902,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,6.8
4039,0.07894737842105262,0.03191034527149143,0.00017766753319851383,0.24852072005917158,0.04828389598022106,0.11287729003926165,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
1646,0.07894737842105262,0.0049709041649913365,0.0055125958898533615,0.28402367863905326,0.004944745311227457,0.1448591860503858,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.0
3268,1e-08,0.0017924751783194477,1e-08,0.26331361946745563,0.0007998936532867946,0.18158519962837746,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.9
3233,1e-08,0.012151840948469142,0.027495691476588018,0.2869822585207101,0.011925548103548575,0.3843007979597568,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
2072,0.05526316789473684,0.02026880845270337,0.014767334093108344,0.363905335443787,0.02588715368819081,0.10944189455980587,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.5
4461,0.0021052731578947367,0.006044606852144987,2.2554041276941573e-05,0.2781065188757396,0.0016724940023269343,0.14894894257354746,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.3
4511,0.0013157994736842104,0.00695994503424562,0.01200027397604598,0.3609467555621302,0.007271679575334497,0.09226491716252692,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
3142,0.02631579947368421,0.013055832383050994,1e-08,0.2781065188757396,0.011489247929028504,0.03293618253319519,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.3
1325,0.10526316789473683,0.00442933024456598,0.003512785696390921,0.38461539461538463,0.005162895398487493,0.0918832065536985,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
3199,1e-08,0.00827682331090092,1e-08,0.30177515792899406,0.003926711570680628,0.08803883542192655,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
3855,0.009210536315789473,0.0018480828068994115,1e-08,0.2958579981656805,1e-08,0.02317529696458271,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,0.0
3439,0.016842115263157896,0.08478344767287266,0.02811054853057092,0.31952663721893493,0.30017453006980804,0.33045233707146165,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.3
464,0.21052632578947367,0.07045856895701198,0.16973920802891707,0.26331361946745563,0.10885690354275741,0.022711791225291055,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
1771,8.368421052631578e-08,0.011044136850104457,1.5021583686711355e-08,0.27514793899408285,0.012579998365328679,0.16001855022957165,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
3305,1e-08,0.0073286041161112385,0.00031647379078204,0.2958579981656805,0.002254227568353694,0.2808572229672547,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
4315,0.006842115263157895,0.009138117397119448,0.0010223552988312117,0.2692307792307692,0.0014543439150668993,0.24189547582326798,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
1029,0.12368422052631578,0.011890319832506074,0.013660790107179297,0.22189350112426035,0.007562546358347876,0.11252284447392098,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.6
4036,0.09210527315789473,0.004196415267012868,1e-08,0.2781065188757396,0.0029086778301337986,0.01325082113504376,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.8
4445,0.002631588947368421,0.0002008879755753236,1e-08,0.26627219934911245,7.272669575334496e-05,0.03986150357908226,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.0
4183,0.004736852105263158,0.013427595688344498,0.0024390649335455147,0.33727811650887574,0.013961615584642234,0.4921613099972735,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
1607,0.07894737842105262,0.014643229226796988,0.013778376945525526,0.3727810750887574,0.017306583589296105,0.2932900827976661,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
3849,1e-08,0.00103825395839516,1e-08,0.32840237686390533,0.0005090268702734148,0.019739901485126922,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,2.9
3475,1e-08,0.006572119257175151,1e-08,0.24852072005917158,0.007489829662594531,0.05774737210704256,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.5
3441,0.02631579947368421,0.015314550092881492,1e-08,0.2869822585207101,0.011052947754508435,0.08730267924775745,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
1900,1e-08,0.007673194616476022,1e-08,0.26627219934911245,0.003926711570680628,0.21345803546555062,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.0
3549,1e-08,0.010794242295766069,1e-08,0.2781065188757396,0.010180347405468295,0.053712145670856394,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
112,0.40789474684210525,0.04456380867544111,0.060007286554535993,0.5177514892899409,0.06740838696335077,0.13057230326280775,1.00000001,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,5.6
783,0.15789474684210525,0.059865985553235454,0.010910677476375037,0.3136094774556213,0.07671612401977894,0.029337196792812936,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.4
3610,1e-08,0.005858860538157619,1e-08,0.29289941828402366,0.0006544602617801048,0.08940208759631377,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
4765,1e-08,0.0001836354372744973,1e-08,0.2455621401775148,0.0005817435660267598,0.06739919750170406,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,3.2
1054,0.11842106263157894,0.04040399167249586,0.05065368520507978,0.2455621401775148,0.07140780522978475,0.16427189701365977,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.4
4215,0.003947378421052632,0.019983294133733304,0.004234682469555212,0.27218935911242603,0.026396170558464226,0.29724351410338906,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
2178,0.039473694210526315,0.04984686916746475,0.02017786024005934,0.4378698324852071,0.22142234856893542,0.10265289873135752,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.8
4447,1e-08,0.01077734266586819,0.0011100716053015875,0.2692307792307692,0.01185283140779523,0.05390300097527061,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
4239,1e-08,0.000994389385475801,1e-08,0.2692307792307692,0.0006544602617801048,0.1571557206633585,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
4574,1e-08,0.0001830129936511721,1e-08,0.26627219934911245,0.00036359347876672483,0.04817734184284429,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.2
1946,0.06578948368421052,0.019803827076701974,0.0037981572757230407,0.3609467555621302,0.02370565281559046,0.0827221519418164,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
3446,0.01578948368421053,0.018513253610197913,0.04272454681555016,0.3609467555621302,0.028868538214077952,0.13463479474248166,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,6.8
1816,0.06842106263157895,0.03876184720025864,0.012886187509008383,0.34615385615384614,0.055628282251308905,0.03198190601112414,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
889,0.1368421152631579,0.04576684258443943,0.035196492716930095,0.5029585898816569,0.05606458242582897,0.1894102671093601,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,7.2
0,0.6236842205263159,0.171814524701179,1.00000001,0.47928995082840237,0.8580570198894707,0.0802682980279194,1.00000001,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
2855,0.031578957368421055,0.0008003834159216659,0.004628041412647313,0.2958579981656805,0.0007998936532867946,0.19093710954467377,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.3
4759,0.00013158894736842104,0.0006231617243278738,1e-08,0.23964498041420118,0.0002181600872600349,0.04095210531859204,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,5.7
4306,0.002368431052631579,0.00011183627979933856,8.977113726270274e-06,0.2869822585207101,0.0004363101745200698,0.06281867019576301,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,6.8
4128,0.005263167894736842,0.008569098852348212,1.945321335039731e-05,0.2869822585207101,0.006399079226294357,0.24151376521443957,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
2790,0.03289474684210526,0.04028017221748819,0.004405212582079537,0.35502959579881654,0.05446481511925538,0.24211359617116993,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.5
743,0.19736843105263158,0.017294464453889925,0.016744616027414002,0.3076923176923077,0.024578253164630602,0.19131882015350218,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
3473,0.01578948368421053,0.004067248507336563,0.0024578779381432296,0.2988165780473373,0.0031995446131471783,0.1876925693696322,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
713,0.15789474684210525,0.014695792021065421,0.06703225651966382,0.5029585898816569,0.02123328515997673,0.19554490189410256,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
1280,0.05263158894736842,0.036193628821041414,0.042238750559953075,0.31065089757396447,0.07315300592786503,0.10679718534149467,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
3764,0.010526325789473684,0.006824737716177082,0.002152117294304866,0.42307693307692307,0.005599195573007563,0.4783924630359626,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
536,0.19736843105263158,0.015221180123087541,1e-08,0.4378698324852071,0.014325199063408959,0.1797039116277231,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
808,0.14736843105263156,0.026768966653317305,0.020525335179583215,0.2544378798224852,0.027705071082024434,0.1369250583954522,1.00000001,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
931,0.13157895736842104,0.027336195529909183,0.03812960799808282,0.28994083840236684,0.03701280813845259,0.08771165490007361,1.00000001,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.5
241,0.35526316789473683,0.04553980256101179,0.08810148915600494,0.33136095674556215,0.0700261880104712,0.01578647017940399,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
4159,0.050000010000000004,0.007382312435066267,1e-08,0.29289941828402366,0.004290295049447353,0.31218475793467293,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
4457,1e-08,0.0020834076120584254,1e-08,0.3224852171005917,0.0032722613089005235,0.8855140923949615,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
2278,0.057894746842105264,0.05220285482889912,0.15215716934824403,0.5355029685798817,0.07606167375799883,0.27033291618098537,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
3451,0.01578948368421053,0.018193235356724582,0.014292277928963489,0.28994083840236684,0.026541603949970915,0.3728222146514164,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
1204,0.10526316789473683,0.0341343157798613,0.04118779658148957,0.29289941828402366,0.04872019615474113,0.11497669838781797,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
2188,0.05263158894736842,0.010449169829880103,0.005956240613299642,0.24852072005917158,0.003781278179173938,0.13272624169833955,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
1686,0.0763157994736842,0.011837382429965257,1e-08,0.2544378798224852,0.00981676392670157,0.19990730885214167,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
1753,0.07105264157894736,0.05106809898803521,0.041331191131824555,0.39349113426035504,0.07744329097731238,0.3738582863039507,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,7.5
1186,0.10526316789473683,0.037093169498191886,0.06677528630029464,0.24260356029585797,0.06042758417102967,0.0831583926376203,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.4
3705,0.013157904736842104,0.011734547890801585,0.0037409847520270866,0.28994083840236684,0.00879873018615474,0.037571239926111735,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.5
717,0.15789474684210525,0.06494931702066553,0.07831540785706075,0.38461539461538463,0.2180046638685282,0.05011315993047414,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
337,0.24210527315789473,0.07469620854434876,0.10927475788711369,0.28994083840236684,0.25399942826643396,0.04880443784306241,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.2
4760,1e-08,0.000872207699561436,1e-08,0.2455621401775148,0.00029087678301337985,0.04493280166780271,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
336,0.23684211526315788,0.024482810029632887,0.05840808252547923,0.28106509875739644,0.04159395997091332,0.0983995519472694,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
4545,0.0013157994736842104,0.002731734611228423,1e-08,0.257396459704142,0.0024723776556137287,0.05657497523706956,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.5
3898,0.007894746842105263,0.018905843079659007,0.006302213740616641,0.31952663721893493,0.01199826479930192,0.5962319809899937,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
4777,1e-08,4.4853351240807956e-05,1e-08,0.23076924076923078,0.00014544339150668992,0.15895521353354963,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.5
1926,0.03684211526315789,0.024761187375754955,0.030648196879536776,0.27218935911242603,0.0362129244851658,0.05316684480110151,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
4657,1e-08,1.2124237637817084e-05,1e-08,1e-08,1e-08,0.04894076306050113,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.0
3164,0.018421062631578947,0.008817799913867564,0.002948474110375712,0.3254437969822485,0.008580580098894706,0.07852333524470376,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
2069,0.05526316789473684,0.011657482517643578,0.01506476106013406,0.28402367863905326,0.013379882018615475,0.24691224382501295,1.00000001,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.1
